RegionName,City,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
91910,Chula Vista,CA,San Diego,San Diego,112,190.1754056,194.1667059,194.1667059,192.9953278,189.2147588,188.2311643,188.0423653,188.0811496,186.8650218,185.3307756,184.3902439,175.4796444,169.1335862,165.3543307,175.5118777,167.7884615,162.3292128,153.1614487,161.4173228,164.6090535,167.1511628,165.5629139,158.5832247,158.0338266,154.6691332,159.4684385,157.1856287,154.1577458,163.3224452,159.2718999,153.7493158,159.3059785,159.5639159,167.8796361,187.0991797,188.943317,185.9142607,191.6058394,194.2335689,198.4120588,199.444584,210.9886415,221.4566929,230.4815574,228.6532951,227.0388905,228.3016831,228.6264527,225.5825483,233.7278054,237.7893519,237.1707633,229.8076923,233.6286776,239.6836456,238.5554425,246.3858554,246.2394441,242.7490542,238.5114885,246.082316,250.647262,256.8150685,260.2494577,260.2230483,258.0776039,260.6910039,262.5,262.8289474,270.9736209,265.9624413,262.9427793,267.0501233,269.54002,275.1304661,280.406056,282.6522797,284.5528455,280.0653595,280.6417706,280.6712963,278.2375025,278.5547786,281.0383747,284.2465753,282.5600135,283.9116719,291.9899875,294.1790825,296.6101695,293.9804013,298.3340239,290.9343201,289.7097625,293.8034188,299.1820921
92126,San Diego,CA,San Diego,San Diego,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0879107,291.4530501,296.9660586,296.0859693,298.9130435,300.1464129,300.6517652,306.0046189,306.0046189,311.3499273,308.9508191,310.4818679,311.1022225,305.9769741,306.0046189,300.6416335,310.1920236,325.7966685,325.407092,325.2788104,327.970297,331.0897926,334.0930066,332.6210826,332.5875723,332.123412,332.123412,334.7468192,333.2031257,332.554062,342.3160961,340.8093613,344.0025253,341.4179104,341.3039762,340.2312842,345.5397151,349.1921005,342.9131287,332.7026622,336.6336634,344.8275862,362.9121374,394.084654,389.3643032,391.8918919,388.101983,388.101983,389.637983,390.7564689,387.2366791
91911,Chula Vista,CA,San Diego,San Diego,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5373563,212.585034,216.3043478,231.9587629,237.0150862,222.1879716,215.0943396,223.3481763,240.617849,248.6157254,241.7108753,235.1485149,234.2606149,227.2727273,232.6785116,235.0813743,232.8980527,226.5625,229.3805842,244.7980416,247.1910112,247.2345332,246.8650416,243.8326738,244.4376528,243.2824982,261.4555256,259.3457944,272.7754237,274.4584169,274.0353172,272.3735409,275.1162975,272.9346173,275.3630446,275.1724138,272.1144428,268.0785124,275.7985258,284.5278201,286.9565217,297.0204842,286.5262732,292.6666667,293.3695652,294.6798151,280.4455446,290.0220588,287.377451,290.4451683
92109,San Diego,CA,San Diego,San Diego,218,523.1438489,505.310244,503.2858708,499.7298757,514.7789219,501.8248175,497.7300151,504.8298573,508.3606781,480.8228206,469.0669371,449.4458128,432.9988604,430.3310239,425.9501966,430.5842937,426.4322917,432.6630104,436.6506795,426.0312945,436.5079365,430.0915003,429.2980671,431.6740757,423.9550113,413.215859,415.1743821,413.215859,432.5808879,446.4052476,447.2226735,442.7394439,445.8396993,451.4520763,485.2132942,498.1621832,508.1560284,497.1590909,509.5923261,511.5664243,532.1240943,525.3623188,532.262166,539.3053016,535.1051276,512.3906706,511.3570181,512.3906706,515.1615197,506.88905,534.4883004,536.1253282,534.1880342,553.6005347,543.5233161,545.5381602,541.4534389,525.5102041,518.9175546,546.4684015,554.283113,567.2728431,555.308642,555.2873008,559.1780315,561.3793409,549.1898148,556.5606725,546.1245879,554.3478261,556.3356164,581.7272727,595.840868,585.5119826,578.280543,570.7364341,582.7716025,587.6470588,603.4482759,599.5,615.6316916,633.4745763,610.8389911,633.4745763,637.9625509,643.8795591,598.6344538,650.2601908,660.6334842,673.6317172,697.7777778,707.3906486,724.1813602,688.7755102,707.0769231,747.0588235
92101,San Diego,CA,San Diego,San Diego,220,463.9534884,458.2414755,444.6564885,444.6564885,444.6564885,424.3759178,415.0831354,425.0181951,419.4349315,403.930131,402.4590896,386.3915716,384.1040549,388.3161512,384.6886113,373.5955056,362.3871822,363.1160882,373.75,373.2041796,373.7658674,374.7510138,373.4500979,383.7991132,379.0322581,383.2199546,376.344086,378.6096257,401.7305315,393.3415536,386.289445,397.3289696,405.1001309,413.8629936,448.8487703,455.7502128,475.638051,485.9751686,507.859734,506.6205263,506.6890255,499.4117647,491.3297347,486.7444327,493.2244159,498.8662132,490.835535,489.7680764,496.6143714,499.5610184,511.4728682,512.7388535,499.1243433,509.5952024,512.1518616,509.331824,501.5201718,501.5797788,496.8152288,507.5390387,520.3221809,514.3184422,506.0790274,502.2764398,498.8149185,484.7352034,494.819839,494.3181818,495.4951456,513.037448,511.2951807,522.0306513,520.5882353,531.7917728,547.5002558,572.0653789,564.0405494,584.1116525,587.357331,585.4330709,563.088532,563.088532,579.9545171,580.5813596,576.3945346,589.1775584,592.0611193,602.0004141,593.1263858,603.5767511,608.9592558,603.5767511,601.4056225,602.9328821,621.816387,631.2529776
92021,El Cajon,CA,San Diego,San Diego,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.8370571,207.6366169,213.1147541,212.2241087,215.3205991,219.8529412,224.7676914,220.3740868,228.5921626,236.3030303,235.483871,232.9901503,231.7535545,237.7188602,234.3797623,242.2565358,239.4049347,244.5888993,247.0210816,237.7717391,242.1134396,245.043573,247.3050648,246.6173362,250.5705157,252.2232279,252.3726747,268.2198327,266.8539326,264.0318831,264.8335745,254.0547476,259.8803526,265.1446713,267.0536633,271.2175124,271.6225876,270.8124373,270.8124373,267.0834812,274.1397849,276.026936,280.6419258,290.6655433,286.7647059,278.9150461,276.4689165,289.6937397,303.8062119,300.1971868,294.2857143
92104,San Diego,CA,San Diego,San Diego,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3717949,388.7440191,376.9181586,393.2943055,401.7139796,405.8524173,391.7162851,381.3193085,394.7997419,390.8496732,401.2242647,400.5876592,407.239819,388.0811592,396.1538462,406.125,411.8783142,419.9939958,423.1770833,419.9604743,424.8716694,441.2982456,439.9367861,456.9575472,461.6306717,483.259694,465.6862745,460.7077206,456.3433569,467.4836601,469.6789536,460.6547057,470.4918033,471.5383298,492.8736287,500.0062846,467.3681627,456.7627494,475.7320074,460.1983003,463.7726195,480.0535652,490.4109589,491.0475078,486.4864865,507.0993915,539.5385014,548.1572773,522.301984,505.8381806,517.3913043,527.4761687,539.8481968
92115,San Diego,CA,San Diego,San Diego,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2721088,305.4405024,305.7460612,300.7896626,295.5992887,301.4388489,299.2788462,307.0009461,307.0009461,316.4725479,315.2697095,314.3863179,317.8368019,318.076645,319.2405714,306.3680905,305.5224176,313.0099068,313.5198135,311.3983549,325.0772665,323.2803078,324.8050222,319.3640234,325.2611586,325.4769921,343.0602406,349.0981482,347.9122056,348.2418171,347.9122056,349.3003229,355.2628989,354.1174774,358.8850174,360.7165929,359.8797896,359.3601781,369.1550451,388.9529878,392.6245211,392.6245211,399.6742671,392.7203065,384.2996743,410.2739726,390.8390975,408.4248363,407.0881226,397.5684331
92154,San Diego,CA,San Diego,San Diego,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.8529412,195.610269,198.8071571,201.0338374,197.1954426,201.9038143,206.7603692,205.4154995,214.2143688,215.9552846,221.806558,225.8757062,217.8574652,213.4146341,209.4286971,216.5275165,217.8394625,217.294402,218.9497717,220.0641693,219.5923718,232.3333333,226.9306906,227.8612729,227.8612729,226.1823167,226.1276143,232.8431373,232.8431373,239.9678973,239.9678973,244.2810458,246.9074715,242.6036918,242.3822715,247.1698889,249.9431818,249.4050363,253.1963995,250.251004,255.5297398,257.8125,256.0627675,256.2208733,257.5855391,264.4105782,267.8547308,267.9049916,265.9574468,272.4665392,276.5957447
92105,San Diego,CA,San Diego,San Diego,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.4350323,261.1940299,271.4132217,265.7936508,261.0558823,262.3893722,281.779661,268.2539683,274.5006467,271.1864407,268.1563959,268.2539683,275.7118132,274.6212121,257.5107296,268.8163082,267.8571429,304.6296296,309.5985586,272.2178413,275.2987035,270.9825422,255.3366174,258.6820304,286.0465116,290.035443,304.0400962,325.607064,334.2618384,339.2857143,344.2785877,346.214511,339.915293,341.8024044,347.3752735,346.214511,340.3105278,324.9791145,328.5420945,329.7095144,339.2857143,341.3955958,350.1751313,350.7281553,336.5817091,340.1325758,332.4891585,334.6865998
92122,San Diego,CA,San Diego,San Diego,490,325.4317778,323.9476678,321.7772744,326.9158879,323.5294118,314.1025641,313.2352941,317.1004513,307.8945325,305.9201632,305.6954669,306.6037736,300.6485849,304.7062865,302.3255814,302.7841296,296.9314079,296.779196,297.3661852,290.7172996,284.8907882,277.2262774,278.1844802,279.7319933,280.1459854,275,274.3628061,268.971672,275,279.7319933,292.214154,297.4441875,285.1388889,302.2113022,315.3153153,311.262772,318.762279,327.8688525,322.0858896,331.8060328,336.6033109,342.2527473,358.3704377,362.811385,366.6897026,367.4304419,361.8773158,358.6199295,366.7935175,368.4807256,377.6583344,369.7089947,382.1022727,389.1493868,391.6666667,392.4679673,388.9392566,383.1420517,380.0856531,376.4204545,389.4525855,394.4020356,392.2035009,393.8356164,407.796731,395.9359386,406.0884667,401.0695187,408.4720121,410.5113636,410.7142857,399.2231334,408.8604735,405.9707613,409.0909091,413.6618347,413.0695444,422.7272727,424.7760092,430.7546173,440.6130268,434.1016643,439.4600172,439.1052196,437.5591296,438.3474448,443.9834653,454.6082493,436.3636364,447.7830189,454.9689441,458.0520733,482.9009434,485.260771,489.2227302,488.0977175
92117,San Diego,CA,San Diego,San Diego,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.305483,326.305483,325.0652742,339.2520805,347.2415392,361.2270816,366.6666667,368.5897436,367.6888132,362.3696052,359.3659587,376.411821,369.8275862,361.388314,371.3556175,373.493706,380.4032159,377.4216524,375,375.3752848,375.1974724,386.3646625,388.2006159,387.7400295,391.6383812,389.561528,388.336112,389.5723492,391.5143603,398.3516484,404.7843288,394.6678859,398.7579938,411.790693,420.3683995,425.4049446,410.15625,423.0301617,430.8252427,428.8895757,428.2218597,429.5958279,433.846402,445.2229299,453.4803584,440.2879453,436.3778298,462.9916383,462.9916383,442.4778761
92128,San Diego,CA,San Diego,San Diego,568,264.5563401,269.2581301,275.0888755,277.3891574,269.048644,264.7448641,264.2904483,265.8602459,262.7840909,264.1342756,257.2706935,252.6315789,247.4769303,243.6602601,245.5348214,244.2307692,240.1129944,240.3181189,238.700565,236.839783,230.2608988,230.0209205,231.8391909,225.6692913,220.5736715,225.0377644,220.4959207,220.7912834,229.6817566,230.3327645,227.4920615,224.5817246,226.1029412,229.458042,244.4426797,245.8158996,258.5720449,264.9869679,268.2650254,275.979446,289.2623688,294.057947,295.6505647,300.9931719,301.8454143,309.4357077,308.4323713,311.0795455,309.7276496,315.1731161,315.5186788,314.3101808,315.3049482,317.4229955,318.5152883,317.1279168,312.301778,311.7897727,309.9539351,311.9887709,311.6984578,317.0979198,311.9536379,318.6863132,319.5684524,321.8162278,332.2184796,328.5770908,328.1209781,328.0104545,326.469111,323.1330065,326.0380875,331.7152104,334.8247576,333.0245607,337.677604,341.0676918,344.8474381,337.0938628,339.7108844,342.7065026,339.8244824,341.8797512,351.0370915,344.8609007,348.0305401,350.2050892,357.1428571,360.4024812,367.6391479,368.1492676,378.3874208,378.3874208,375.5597315,378.616997
92130,San Diego,CA,San Diego,San Diego,587,364.9214593,358.652781,354.9332465,355.361596,355.1092541,354.5521836,350.2679694,350.6423983,350.6423983,347.5242833,344.3747677,343.75,340.9171789,338.9269025,338.891928,336.5816303,334.3769458,333.6257355,332.6045627,330.0275061,327.9548404,320.806701,319.7411003,318.8318272,313.4618833,314.9603675,318.3178625,320.7219251,325.0739645,324.8898678,323.3215548,328.4245983,317.9824561,323.3666306,338.8746803,348.2082488,347.0509264,357.7604664,373.1343284,374.2388759,382.2733424,390.275112,398.7456057,398.5844722,397.6707934,397.8460766,399.296394,405.2356189,408.3912098,416.8129939,419.3548387,410.5263158,414.5036125,416.8981856,413.2588573,414.5036125,411.6946531,418.0296691,423.0552966,422.2264875,426.7744834,424.9385997,423.9533809,421.8846664,424.3397126,423.9533809,426.7744834,424.6909239,421.1956522,420.4467609,419.8155939,418.0116204,427.2230881,436.05547,443.3780895,432.2762699,432.0794067,432.0794067,426.4705882,426.3884325,432.4239442,431.9529556,428.4482287,436.5087383,428.9248763,448.3518258,451.6258531,454.4491525,454.4491525,447.0738413,449.0548853,452.3522316,453.3165407,454.0554253,463.960232,457.1020019
92020,El Cajon,CA,San Diego,San Diego,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.4597855,228.9662911,234.8859626,235.4403556,232.8614009,240.7099971,234.270415,236.502153,233.4011204,240.2135231,242.2839506,239.8796553,242.94093,240.5625463,239.1689189,242.9213326,247.8460533,252.5419529,259.8515134,260.8259824,260.0094888,261.5813953,263.2978723,262.0954262,263.8586601,267.9368828,261.5794574,261.6,264.0757349,267.3042521,274.2673993,271.4295744,268.5738685,272.7200953,268.3689422,271.4589235,275.8420441,288.7263044,282.4242424,277.7777778,278.6137234,279.323334,282.0808322,275.862069,280.3234501,297.1021367,291.905678,290.6403941,292.3062854,299.4286437,297.737013,297.1232925
92056,Oceanside,CA,San Diego,San Diego,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.1196814,241.7170496,244.6043165,245.5245721,243.1147541,251.7695628,253.1428037,254.919454,257.6335878,258.0391831,264.9006623,261.3293051,258.0190354,258.5115968,264.7951442,258.7348068,259.4980034,262.2199593,259.1973244,263.4074941,270.9634912,274.4380554,272.5304112,271.6044686,273.3813024,274.0358744,277.3853571,274.3087322,282.0512821,282.6384662,287.2163807,297.752809,300.8363805,302.9117258,303.0186721,299.699874,294.7446346,295.5098381,312.6328956,310.742144,319.3293825,310.8108108,317.4466545,317.3941799,316.9164323,319.3046661,322.8073155,323.3361028,329.8639456,334
92071,Santee,CA,San Diego,San Diego,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7007218,241.4653784,242.2145329,245.118224,250.8667883,256.50358,249.2605906,254.4188538,254.6281153,253.5705382,254.9444444,262.2598759,254.5414672,248.9064139,253.2154341,258.9482158,256.2975085,259.8905888,271.7391304,270.1878466,284.5303867,278.6616162,280.0862069,287.5816353,285.5390066,281.2328767,291.7514245,294.8869223,294.0826887,293.8859494,287.2844828,290.110999,291.8373927,293.9057442,299.7510165,300.9747706,304.4258373,300.0791766,302.3986254,298.4133952,300.8701504,307.9587438,306.9071374,308.127572,311.9064529,320.5207228,319.7437391,324.0689655,323.5882353,314.7608051
92024,Encinitas,CA,San Diego,San Diego,683,399.8451213,392.2356091,380.859375,373.3940043,373.8554721,368.8393293,359.9126161,357.3148713,360,354.6670172,346.112886,343.6843443,339.0693165,340.9090909,331.1820652,329.2932094,333.4096118,333.0666667,330.8992025,319.7910528,315.7265982,313.4013801,311.0859729,308.3989501,312.3698459,307.1462376,317.1365727,319.1025821,317.1001898,316.8932934,311.4583333,317.1401515,322.2586061,326.0242354,356.7306315,375,360.7632677,356.8650567,368.6590641,372.6708075,374.9466962,397.9624323,408.4014002,428.4118068,432.9389916,420.336269,419.6428364,422.3743532,419.9106573,431.764918,427.1318843,408.9554039,406.25,418.7095267,416.6666667,425.2433234,420.4761905,417.6311376,420.4029304,428.266323,423.8833181,415.7017138,421.2768072,419.8938632,429.4154615,424.691358,442.5894602,445.437141,452.1336175,450.6719591,445.2158165,453.1090724,445.4490657,462.639763,470.0739744,461.7521663,460.2336416,459.2338285,463.8768259,472.3974763,469.017094,465.3807311,463.5964912,457.9207921,463.3632051,501.0683761,509.5715588,509.212963,498.7275033,515.0688201,529.0961611,518.1814545,521.6184652,516.4945018,514.3178911,510.4166667
92057,Oceanside,CA,San Diego,San Diego,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.7288204,209.2110163,216.2173192,217.9896303,226.9360496,222.8675897,222.3109084,218.2259131,228.4423179,228.4423179,233.4719261,232.4797844,230.4964104,230.637556,230.637556,228.02819,225.4203216,223.9900466,225.2926371,223.2581917,233.1622717,236.1111111,236.5401765,236.1866516,239.1304348,239.0096618,242.4821683,246.5960666,252.7345999,259.4196622,253.5650624,258.0172021,254.1167665,258.6349739,260.223078,265.9045726,266.7714885,265.5533436,266.6027447,265.7137242,269.747953,270.9725139,274.0650783,271.1014504,275.0956023,275.3303965,275.7562473,275.0956023,287.190695,287.7397075
92037,San Diego,CA,San Diego,San Diego,892,670.3676955,656.6716642,654.0293767,640.440897,652.173913,639.8032412,627.9267774,618.0319922,610.8669529,611.060162,596.4087217,575.9237875,556.7913841,516.5467626,520.9059233,542.8000204,524.0261338,525.331091,501.2552301,486.0406091,487.037037,478.6903644,445.4132188,432.4546952,441.0606234,440.7760381,472.8502128,485.965812,516.1216382,496.4282498,516.2377451,517.3416199,517.1724659,511.9668043,557.4406205,579.3356382,590.521978,620.2756781,627.3674242,625.8739995,643.20775,645.6834532,653.32019,641.998235,668.2497203,675.23126,670.0986574,685.5931222,662.4426161,641.9838618,647.2654309,655.3030303,614.6223889,642.7158866,646.7110126,646.8758102,647.4664357,681.9818051,665.6217346,669.2790906,687.6625756,676.42788,697.7172799,706.8452381,762.9597169,678.1101292,750.3949447,759.0510164,762.214131,740.2372714,746.3096868,782.6630405,780.3790412,794.8717949,770.3570511,767.805373,763.3086656,770.8978328,771.8619869,771.5065328,781.7398119,787.7583903,808.6745034,822.8021978,804.6954747,791.749506,778.4946576,774.7690423,802.3106547,790.8386733,801.7466191,768.3357573,757.9787234,755.8374507,784.5238095,788.2513661
92103,San Diego,CA,San Diego,San Diego,902,398.6078849,411.1842105,398.3226304,401.6537602,411.0378913,403.9175954,402.1901065,398.1681034,391.6025333,393.442623,385.4076905,370.5882353,371.9626168,362.2963758,359.0909091,381.1188811,365.0693569,364.4041206,365.3113088,356.4389101,336.8674699,342.4995466,335.8053949,343.2062495,338.4353741,331.1244696,350.4273504,354.9738093,361.3641258,385.032893,374.5136187,374.6140545,382.9201102,372.6708075,387.5968992,399.7302158,399.7302158,407.2105403,422.8639241,434.4758621,442.1768707,446.0370995,443.9113255,443.6501399,447.3600506,452.9654036,452.9437408,451.1348784,453.2504533,452.9220779,442.5587467,449.1193738,431.5144766,446.0492778,438.9241688,459.0555578,472.5378788,462.7383016,458.6397059,456.5378674,462.7266622,473.2532705,474.7474747,474.3745439,472.0032841,465.7533729,469.0594059,475.5952381,489.8190045,490.353628,505.0925398,513.6612022,517.4081238,530.8706664,525.3512523,507.0449421,518.5185185,516.0457579,513.2641292,510.8359133,524.5614035,517.0154137,526.3835264,499.8245614,508.456868,516.6944908,531.9753363,544.0848214,538.3333333,535.0080976,535.4689066,544.0848214,554.4767587,546.2102609,545.0236967,561.4015008
91977,Spring Valley,CA,San Diego,San Diego,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.4854881,208.2967836,212.6492417,218.8305278,227.2575445,229.33624,220.6531524,225.3218884,226.4034096,227.6234568,224.2926156,226.9144726,229.6676442,228.2708143,228.3210332,240.8536585,242.189716,242.7141257,245.1282051,231.2414734,244.7552448,238.4996944,239.6373057,247.4422442,245.76706,245.9165598,247.4971544,247.6056338,256.3076666,260.1766513,256.8259195,261.4247312,261.4247312,266.0493827,270.9265362,274.8095143,273.5090738,276.9607843,277.9840773,278.9503708,285.5051245,288.1040892,282.6005025,290.2206624,303.0054645,297.3029046,296.6101695,295.7386923,290.8129544,298.6862701
92026,Hidden Meadows,CA,San Diego,San Diego,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9374312,218.8385807,222.6501105,222.6501105,225.7062147,228.7176019,224.8955432,229.1889007,227.9100098,230.8497537,232.3605467,235.7776206,234.6405229,226.9683807,233.9938862,238.053467,234.612406,236.6565962,240.6161996,241.878453,244.5397082,248.5176669,245.9278899,244.0864749,240.4683256,241.7687976,247.2150683,248.0607735,256.2969156,256.5306822,256.8578554,260.2586186,256.4242756,257.1008815,258.508209,257.837423,256.6611111,252.810461,258.6527169,258.6084066,265.5056523,265.4770575,265.6496137,271.1061132,279.6610169,279.118746,274.4599746,278.7769784,284.5759818,279.7725913
92129,San Diego,CA,San Diego,San Diego,1155,265.079419,263.030888,265.5538565,269.1564117,266.7423383,265.4386936,264.0363589,264.3783511,259.9318956,260,258.0752581,248.9995743,245.1127772,240.390132,239.4853594,239.4853594,235.426009,235.0488021,236.0491884,235.5287148,234.5097293,232.2671024,234.5097293,232.6164875,228.506098,228.9303079,225.7037566,232.9232075,240.8235708,232.5106787,229.681327,228.5172954,221.2985735,221.8726746,244.172796,244.8380414,256.7002381,261.9219557,268.3506886,279.1878173,286.5639991,288.8888889,293.984109,294.0716912,302.5871766,308.1081081,303.9772727,309.1998454,309.2373918,310.4745311,316.6855846,317.9612721,318.9604253,324.5986629,323.8686779,318.5448092,315.6063618,312.1248499,307.6540755,306.51341,312.1350697,318.0737218,314.8103463,315.4439274,317.2588832,315.706077,322.5508318,318.011257,319.4553974,319.5117073,323.8019399,320.4986186,319.5117073,327.7835588,334.2670623,329.1853669,325.5555556,331.0626703,327.1441202,327.1036135,330.5954825,327.0631068,335.329956,341.3095564,344.0148305,342.2782037,352.2845224,349.1666667,351.3882114,366.4447787,366.8588726,366.9432036,369.5286195,370.3384615,380.5891755,376.5217826
92114,San Diego,CA,San Diego,San Diego,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.425,215.5848393,215.5848393,217.9010543,226.2411348,233.5825107,237.2521246,238.0385348,245.4906884,242.6981919,252.8490028,250.9960159,255.3065029,246.2121212,248.8133099,248.3388704,243.0972424,245.8432076,229.7668038,250,261.4158163,260.5825362,258.0125523,258.0485647,258.1329562,259.6945983,263.3684223,263.2027257,265.3061224,271.170314,282.81471,274.0791501,281.3559322,294.4020513,290.9231963,296.2157316,300.3848896,295.3894564,298.566879,300.4451039,298.9202658,312.9882629,311.8644068,316.634757,301.9701208,313.9223561,319.3258983,298.729649,310.2550581,307.7780032
91942,La Mesa,CA,San Diego,San Diego,1216,211.4803625,210.6520757,214.9546106,222.4283305,227.5417299,239.2782409,234.4632768,234.16998,231.5789474,228.5714286,218.6046512,211.7775157,206.6538716,204.6609857,194.9771689,207.292821,206.2220611,201.9189231,203.5311427,200.1121136,203.7037037,202.3608769,198.8834613,202.3608769,188.4293194,183.6774718,183.0443577,189.9900845,179.3707127,187.2594869,182.2177963,188.2511211,188.3723433,201.9068985,222.2972973,216.1999366,221.1451288,232.4977105,239.1893708,239.1658066,245.8897908,241.6314199,249.4099637,258.2839361,267.7942213,260.2687216,250.6987144,261.6391185,267.3243147,270.6154425,263.0526316,279.8453359,264.313945,269.1130135,273.878479,269.9728681,288.0866426,283.2274537,283.4301426,283.4301426,282.0655251,289.7066438,286.2476665,290.1047016,298.2784072,298.7045061,307.8999146,314.8148148,311.9105824,325.7863777,327.6595745,327.6595745,321.1686197,320.9569958,322.671156,321.5152543,329.3836344,329.1655014,328.9473684,322.2030839,329.6101074,328.8235294,313.7003841,311.20498,317.1519714,320.7080629,326.7257321,314.9057309,318.9655172,332.8173375,343.3476395,338.1161585,339.0158853,339.8343773,343.551797,342.6229508
92078,San Marcos,CA,San Diego,San Diego,1220,204.7101449,206.6093498,210.0840336,207.826087,204.5790341,207.9316389,208.9983793,208.5106383,205.8410469,204.4665435,200.069031,200.3525784,197.3786408,193.4782609,194.1423948,196.3713651,192.7838718,193.500314,192.7838718,190.5444126,188.1407592,188.6195454,185.2309345,183.3667335,181.1739029,181.0619438,178.9221848,180.125523,186.0811314,180.3229138,180.1424668,181.4407951,180.5522776,183.385137,215.0925219,211.1354479,215.0117279,220.8607292,221.8487395,223.8493724,237.9817243,238.9221557,242.2640468,244.0892121,251.1779318,254.184322,248.2090181,253.05252,252.7512956,253.5074019,260.5624143,265.0071676,267.1467764,271.7574063,271.5913267,276.5840168,274.7248968,276.4491459,271.4907508,269.7747512,278.8732394,274.0835262,269.5704742,271.0983846,270.8772287,270.959207,271.3876221,277.2895257,275.9381898,276.6709238,277.1155804,282.1579812,286.1356932,289.124636,288.1091618,288.170564,294.2290902,296.369637,296.811022,302.0659777,296.5850037,302.4627945,302.2798742,295.9524729,300.0890869,309.5238095,312.4132426,317.7495292,310.611637,303.913068,307.3993471,310.5152081,311.759607,306.443164,322.7722772,318.9930209
92111,San Diego,CA,San Diego,San Diego,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.7941819,245.9926017,253.3460803,241.9500416,265.2521095,286.3333333,290.7843137,288.2914224,294.021294,282.6158967,280.0963082,295.5555556,300.1011519,299.6598757,295.0026867,310.1265823,312.9395218,313.5078553,312.4264186,312.4067164,324.1521275,325,323.7985509,321.4285714,307.5961538,315.530303,318.4242189,313.5964912,319.9658703,319.9658703,323.3333333,337.5095482,329.7055058,333.030303,346.5336134,345.8877786,350.587918,353.7284895,353.6672961,354.5454545,353.3333333,353.3333333,352.5641026,363.3388532,360.5654133,354.859335,352.5641026,350.3111359,368.8173499,381.4531549,378.7878788,378.6616162,377.1730915,395.5696203,385.946924,379.6244459,387.6021798,393.1544866,402.7751292,402.9126214,402.9126214
92027,Escondido,CA,San Diego,San Diego,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0048333,211.1404435,214.5342095,214.7171048,214.987715,221.5909091,232.5849751,235.56878,230.8753045,225.4623044,226.3913372,229.7836796,233.5364085,224.3869706,232.6140046,236.1751152,233.2760515,236.4341085,238.0296589,242.414687,241.2126538,245.7932692,246.7173893,247.4414716,250.0470102,247.3797828,245.4823072,251.89382,258.5664336,270.9576819,273.3333333,271.0796069,271.354616,265.4054644,273.5632184,273.7971873,281.6321921,275.8022401,286.835443,281.8853974,276.7101828,280.345192,276.2970158,290.0044623,282.3315118,280.7398319,281.3017099,287.3680927,287.3680927,289.9987712
